pitcher,game_year,pitch_type,pitch_name,n,ivb_in,hb_in,velo,spin,name,is_bowlan
592826,2018,FF,4-Seam Fastball,1342,16.987332339791358,-4.407272727272728,94.03964232488822,2334.6684053651265,"Velasquez, Vince",False
592826,2018,SI,Sinker,256,7.947187500000001,-13.6875,92.482421875,2001.15625,"Velasquez, Vince",False
592826,2018,SL,Slider,368,0.3231521739130435,4.731521739130436,84.88233695652174,2335.0071174377226,"Velasquez, Vince",False
592826,2019,FF,4-Seam Fastball,1324,16.957885196374622,-4.071842900302115,94.17296072507553,2397.882930513595,"Velasquez, Vince",False
592826,2019,SI,Sinker,112,8.267142857142858,-12.68142857142857,91.98214285714286,2024.9464285714287,"Velasquez, Vince",False
592826,2019,SL,Slider,424,1.732358490566038,5.7566037735849065,86.4245283018868,2466.5260416666665,"Velasquez, Vince",False
592826,2020,CH,Changeup,94,6.596170212765958,-13.90723404255319,88.31382978723404,1602.031914893617,"Velasquez, Vince",False
592826,2020,FF,4-Seam Fastball,338,19.15810650887574,-5.349585798816569,93.76153846153846,2434.5295857988167,"Velasquez, Vince",False
592826,2020,SI,Sinker,35,12.346285714285713,-12.565714285714286,92.99428571428572,2233.9142857142856,"Velasquez, Vince",False
592826,2020,SL,Slider,78,3.793846153846154,6.18923076923077,86.51153846153845,2493.269230769231,"Velasquez, Vince",False
592826,2021,CH,Changeup,236,7.5650847457627135,-12.331525423728813,88.9114406779661,1577.2881355932204,"Velasquez, Vince",False
592826,2021,FF,4-Seam Fastball,772,18.313678756476683,-3.722642487046633,93.15479274611398,2357.2694300518133,"Velasquez, Vince",False
592826,2021,SI,Sinker,65,13.565538461538463,-12.155076923076923,91.97076923076924,2180.246153846154,"Velasquez, Vince",False
592826,2021,SL,Slider,190,3.0461052631578935,6.672631578947368,84.92315789473685,2430.0105263157893,"Velasquez, Vince",False
592836,2023,CU,Curveball,162,-11.182962962962964,7.822222222222221,74.8179012345679,2351.6894409937886,"Walker, Taijuan",False
592836,2023,FF,4-Seam Fastball,493,16.629858012170384,-9.043083164300203,92.85496957403652,2113.444897959184,"Walker, Taijuan",False
592836,2023,SI,Sinker,664,11.46397590361446,-15.428855421686748,92.43283132530121,1963.7707390648568,"Walker, Taijuan",False
592836,2023,ST,Sweeper,79,7.037468354430379,10.339746835443039,82.52911392405063,2588.1794871794873,"Walker, Taijuan",False
592836,2024,CU,Curveball,155,-10.368774193548388,7.219354838709677,74.67870967741936,2429.45390070922,"Walker, Taijuan",False
592836,2024,FF,4-Seam Fastball,181,16.955138121546963,-9.267845303867404,91.48839779005526,2064.957575757576,"Walker, Taijuan",False
592836,2024,SI,Sinker,394,12.13309644670051,-14.918680203045687,91.1243654822335,1933.6259946949601,"Walker, Taijuan",False
592836,2024,ST,Sweeper,256,8.469843749999999,5.50125,85.069140625,2471.380165289256,"Walker, Taijuan",False
592836,2025,CU,Curveball,133,-10.33624060150376,6.7696240601503765,74.92330827067669,2420.097744360902,"Walker, Taijuan",False
592836,2025,FF,4-Seam Fastball,195,17.188923076923075,-9.095384615384615,92.2097435897436,2128.2,"Walker, Taijuan",False
592836,2025,SI,Sinker,417,12.499280575539569,-14.703309352517984,92.01414868105516,1963.4364508393285,"Walker, Taijuan",False
592836,2025,SL,Slider,233,5.422145922746781,6.760171673819741,83.57768240343347,2467.2789699570817,"Walker, Taijuan",False
592836,2026,CU,Curveball,54,-9.315555555555553,5.848888888888888,74.41296296296296,2323.537037037037,"Walker, Taijuan",False
592836,2026,FF,4-Seam Fastball,42,17.017142857142858,-8.35142857142857,91.9,2082.785714285714,"Walker, Taijuan",False
592836,2026,SI,Sinker,96,12.8,-15.26375,91.79062499999999,1948.1041666666667,"Walker, Taijuan",False
592836,2026,SL,Slider,50,3.7536000000000005,7.627199999999999,81.11,2390.3,"Walker, Taijuan",False
593576,2015,FF,4-Seam Fastball,204,16.051764705882352,-8.549411764705884,93.6313725490196,2397.6633165829144,"Neris, Hector",False
593576,2015,SI,Sinker,188,10.879787234042553,-16.341702127659573,93.8968085106383,2229.78021978022,"Neris, Hector",False
593576,2015,SL,Slider,115,4.132173913043477,-0.34956521739130436,86.82608695652173,1818.9449541284403,"Neris, Hector",False
593576,2016,FF,4-Seam Fastball,321,16.039252336448598,-9.935327102803738,94.78411214953272,2459.0662460567823,"Neris, Hector",False
593576,2016,SI,Sinker,314,10.320382165605096,-15.62828025477707,94.4484076433121,2280.670926517572,"Neris, Hector",False
593576,2016,SL,Slider,39,6.258461538461539,-0.018461538461538324,87.89999999999999,1955.7631578947369,"Neris, Hector",False
593576,2018,FF,4-Seam Fastball,339,16.487433628318584,-8.7529203539823,94.64218289085547,2462.6106194690265,"Neris, Hector",False
593576,2018,SI,Sinker,37,9.437837837837838,-16.96864864864865,94.27297297297297,2328.0,"Neris, Hector",False
593576,2019,FF,4-Seam Fastball,290,15.366620689655175,-9.578068965517243,94.40275862068965,2477.103448275862,"Neris, Hector",False
593576,2019,SI,Sinker,100,9.270000000000003,-16.1208,94.794,2373.19,"Neris, Hector",False
593576,2020,FF,4-Seam Fastball,170,15.759529411764705,-10.116705882352942,93.84235294117647,2352.5,"Neris, Hector",False
593576,2020,SI,Sinker,37,8.828108108108108,-17.759999999999998,94.36756756756756,2285.135135135135,"Neris, Hector",False
593576,2021,FF,4-Seam Fastball,458,15.98986899563319,-9.524279475982532,94.14847161572052,2349.1943231441046,"Neris, Hector",False
593576,2021,SI,Sinker,236,10.495932203389831,-16.524406779661017,94.81567796610169,2232.3733905579397,"Neris, Hector",False
593576,2021,SL,Slider,44,5.514545454545455,2.061818181818182,87.7159090909091,1953.9545454545455,"Neris, Hector",False
594742,2015,CH,Changeup,61,16.184262295081968,-8.679344262295082,83.7344262295082,1790.9333333333334,"Asher, Alec",False
594742,2015,FF,4-Seam Fastball,223,18.11192825112108,-6.932556053811659,92.20448430493273,2237.6822429906542,"Asher, Alec",False
594742,2015,SI,Sinker,81,14.226666666666667,-13.635555555555554,91.25925925925925,2138.3625,"Asher, Alec",False
594742,2015,SL,Slider,118,5.2322033898305085,4.137966101694915,85.54152542372881,2192.225490196078,"Asher, Alec",False
594742,2016,CH,Changeup,73,12.164383561643836,-12.534246575342467,81.7027397260274,1750.3287671232877,"Asher, Alec",False
594742,2016,CU,Curveball,89,-4.8364044943820215,5.882696629213484,80.50674157303371,2277.175,"Asher, Alec",False
594742,2016,FF,4-Seam Fastball,43,17.21581395348837,-6.937674418604651,90.46744186046512,2317.1162790697676,"Asher, Alec",False
594742,2016,SI,Sinker,207,11.49855072463768,-14.894492753623187,89.88164251207729,2198.550724637681,"Asher, Alec",False
594902,2018,CU,Curveball,115,-6.516521739130434,13.071652173913044,75.22521739130434,2050.9478260869564,"Lively, Ben",False
594902,2018,FF,4-Seam Fastball,207,16.959999999999997,-6.3536231884057965,90.91739130434783,2052.705314009662,"Lively, Ben",False
594902,2018,SI,Sinker,53,12.71320754716981,-15.292075471698112,90.84150943396227,1999.245283018868,"Lively, Ben",False
594902,2018,SL,Slider,41,4.1034146341463416,6.614634146341462,83.03170731707317,1975.7692307692307,"Lively, Ben",False
595191,2015,CH,Changeup,50,13.3872,-12.072,84.83,1905.24,"Eickhoff, Jerad",False
595191,2015,CU,Curveball,142,-13.835492957746482,9.005915492957746,75.92535211267605,2435.830882352941,"Eickhoff, Jerad",False
595191,2015,FF,4-Seam Fastball,364,17.60802197802198,-6.157582417582418,91.65576923076922,2202.187675070028,"Eickhoff, Jerad",False
595191,2015,SI,Sinker,65,9.882461538461538,-13.766769230769226,91.12307692307692,2076.4032258064517,"Eickhoff, Jerad",False
595191,2015,SL,Slider,118,3.204406779661017,4.5640677966101695,82.4186440677966,1926.1612903225807,"Eickhoff, Jerad",False
595191,2016,CH,Changeup,154,12.804935064935066,-12.024935064935065,84.60779220779222,1805.7236842105262,"Eickhoff, Jerad",False
595191,2016,CU,Curveball,728,-13.568076923076925,8.702142857142858,75.48475274725276,2563.300279329609,"Eickhoff, Jerad",False
595191,2016,FF,4-Seam Fastball,1094,16.700621572212064,-8.07148080438757,91.5918647166362,2236.675925925926,"Eickhoff, Jerad",False
595191,2016,SI,Sinker,499,10.262765531062124,-13.704048096192382,91.47875751503007,2149.0040733197557,"Eickhoff, Jerad",False
595191,2016,SL,Slider,542,4.445535055350553,4.386199261992619,82.49464944649446,2140.8056426332287,"Eickhoff, Jerad",False
595191,2018,CU,Curveball,37,-11.646486486486488,6.8756756756756765,76.6891891891892,2694.837837837838,"Eickhoff, Jerad",False
595191,2018,FF,4-Seam Fastball,50,17.7768,-7.1952,91.124,2261.58,"Eickhoff, Jerad",False
595191,2019,CU,Curveball,307,-10.646384364820847,8.173289902280132,74.59641693811075,2743.5211726384364,"Eickhoff, Jerad",False
595191,2019,FF,4-Seam Fastball,357,18.102184873949582,-9.041344537815126,89.42156862745098,2414.624649859944,"Eickhoff, Jerad",False
595191,2019,SL,Slider,287,6.459930313588851,0.11456445993031356,83.81045296167247,2564.255244755245,"Eickhoff, Jerad",False
596035,2020,SI,Sinker,77,6.302337662337663,-17.437402597402595,93.34415584415585,2155.714285714286,"McClain, Reggie",False
596331,2015,FF,4-Seam Fastball,44,13.955454545454543,-9.349090909090911,96.10227272727273,2207.159090909091,"Ogando, Nefi",False
596331,2015,SL,Slider,35,1.985142857142857,1.7279999999999998,89.60285714285715,2062.846153846154,"Ogando, Nefi",False
596451,2018,FF,4-Seam Fastball,41,17.06341463414634,-7.205853658536585,78.38780487804878,2005.3902439024391,"Quinn, Roman",False
596451,2019,FF,4-Seam Fastball,64,16.299375,-6.26625,79.0,2026.28125,"Quinn, Roman",False
601713,2018,CH,Changeup,63,8.487096774193548,-14.806451612903226,87.09193548387097,1855.8387096774193,"Pivetta, Nick",False
601713,2018,FF,4-Seam Fastball,1411,17.216613603473228,-8.874095513748193,94.78473227206946,2268.036903039074,"Pivetta, Nick",False
601713,2018,SI,Sinker,248,13.684918032786884,-13.77393442622951,94.68155737704917,2193.6352459016393,"Pivetta, Nick",False
601713,2018,SL,Slider,476,-0.3980172413793102,7.929310344827585,84.84137931034483,2477.4617224880385,"Pivetta, Nick",False
601713,2019,FF,4-Seam Fastball,798,17.759999999999998,-9.854285714285714,94.55601503759398,2339.65664160401,"Pivetta, Nick",False
601713,2019,SI,Sinker,35,12.613714285714286,-14.68457142857143,92.75428571428571,2146.1714285714284,"Pivetta, Nick",False
601713,2019,SL,Slider,200,0.9563999999999999,4.7022,85.709,2306.4969696969697,"Pivetta, Nick",False
601713,2020,FF,4-Seam Fastball,52,19.571538461538466,-7.666153846153847,93.52307692307691,2353.1346153846152,"Pivetta, Nick",False
605151,2021,CH,Changeup,129,8.253953488372094,-12.197209302325582,85.54341085271318,1362.6821705426357,"Bradley, Archie",False
605151,2021,FF,4-Seam Fastball,430,16.411813953488373,-8.393023255813954,94.02906976744185,2131.020930232558,"Bradley, Archie",False
605151,2021,SI,Sinker,219,13.38082191780822,-13.82027397260274,93.89360730593607,2038.3623853211009,"Bradley, Archie",False
605396,2015,CU,Curveball,53,-14.608301886792454,4.46490566037736,80.78113207547169,2253.5510204081634,"Murray, Colton",False
605396,2015,FF,4-Seam Fastball,86,16.53906976744186,-7.9367441860465116,94.22441860465116,2055.5555555555557,"Murray, Colton",False
605396,2016,CU,Curveball,129,-12.856744186046512,4.173953488372094,81.78372093023256,2333.7086614173227,"Murray, Colton",False
605396,2016,FF,4-Seam Fastball,361,17.09052631578947,-8.759002770083104,94.1038781163435,2127.3870056497176,"Murray, Colton",False
605396,2016,SL,Slider,31,5.860645161290323,1.8890322580645158,87.41612903225807,2141.846153846154,"Murray, Colton",False
605400,2015,CH,Changeup,129,0.8502325581395349,-12.529302325581394,82.74496124031008,1403.0234375,"Nola, Aaron",False
605400,2015,CU,Curveball,271,-10.774317343173433,17.60280442804428,77.06125461254612,2519.7115384615386,"Nola, Aaron",False
605400,2015,FF,4-Seam Fastball,357,11.564033613445378,-12.067226890756302,91.22128851540616,2047.6656626506024,"Nola, Aaron",False
605400,2015,SI,Sinker,354,5.290169491525424,-16.761016949152545,90.90310734463277,2019.468023255814,"Nola, Aaron",False
605400,2016,CH,Changeup,154,-0.8509090909090911,-14.377402597402597,82.29805194805195,1459.421052631579,"Nola, Aaron",False
605400,2016,CU,Curveball,604,-10.249470198675496,18.567814569536424,76.76274834437086,2515.7328881469116,"Nola, Aaron",False
605400,2016,FF,4-Seam Fastball,183,11.037377049180328,-11.365901639344262,90.8879781420765,2027.7127071823204,"Nola, Aaron",False
605400,2016,SI,Sinker,848,6.055047169811321,-17.387264150943395,90.63290094339622,2014.6572104018912,"Nola, Aaron",False
605400,2018,CH,Changeup,636,1.5975471698113208,-14.653396226415094,84.75204402515723,1478.001579778831,"Nola, Aaron",False
605400,2018,FF,4-Seam Fastball,1171,12.43265584970111,-12.576327924850554,92.73236549957302,2116.346712211785,"Nola, Aaron",False
605400,2018,SI,Sinker,413,7.115738498789346,-16.97230024213075,91.42615012106538,2056.585956416465,"Nola, Aaron",False
605400,2019,CH,Changeup,618,3.7528155339805824,-14.93126213592233,85.82006472491909,1569.8175895765473,"Nola, Aaron",False
605400,2019,FF,4-Seam Fastball,1180,13.03525423728814,-12.93935593220339,93.05584745762711,2170.8457627118646,"Nola, Aaron",False
605400,2019,SI,Sinker,359,7.714094707520893,-16.637214484679667,92.17158774373259,2131.991643454039,"Nola, Aaron",False
605400,2020,CH,Changeup,314,2.425605095541401,-14.464203821656053,84.92133757961783,1517.5509554140128,"Nola, Aaron",False
605400,2020,FF,4-Seam Fastball,280,13.832999999999998,-13.791857142857143,92.84928571428571,2180.3440860215055,"Nola, Aaron",False
605400,2020,SI,Sinker,248,8.29209677419355,-17.359354838709677,91.78145161290323,2100.858870967742,"Nola, Aaron",False
605400,2021,CH,Changeup,589,2.2060441426146014,-15.037079796264857,85.1528013582343,1511.0237691001698,"Nola, Aaron",False
605400,2021,FF,4-Seam Fastball,1115,14.20283408071749,-13.276627802690584,92.89865470852018,2198.209865470852,"Nola, Aaron",False
605400,2021,SI,Sinker,420,8.837714285714286,-17.503428571428575,92.04976190476191,2137.2214285714285,"Nola, Aaron",False
605400,2022,CH,Changeup,448,3.4266964285714288,-15.231428571428573,85.91562499999999,1482.263392857143,"Nola, Aaron",False
605400,2022,FF,4-Seam Fastball,1015,15.42230541871921,-13.055881773399015,92.75270935960592,2307.8344827586207,"Nola, Aaron",False
605400,2022,SI,Sinker,572,9.727762237762239,-16.977272727272727,92.1784965034965,2198.5664335664337,"Nola, Aaron",False
605400,2023,CH,Changeup,390,4.650769230769231,-14.752,85.92641025641026,1558.188630490956,"Nola, Aaron",False
605400,2023,FF,4-Seam Fastball,904,15.16924778761062,-12.200707964601772,92.72975663716814,2304.8226164079824,"Nola, Aaron",False
605400,2023,SI,Sinker,586,9.09051194539249,-17.363139931740612,91.76825938566553,2221.219554030875,"Nola, Aaron",False
605400,2024,CH,Changeup,307,3.2364820846905533,-15.327947882736154,85.71270358306188,1558.3452768729642,"Nola, Aaron",False
605400,2024,FF,4-Seam Fastball,887,14.628906426155583,-11.932626832018038,92.48624577226607,2307.1352874859076,"Nola, Aaron",False
605400,2024,SI,Sinker,652,8.600981595092023,-16.984969325153376,91.53420245398773,2239.7592024539877,"Nola, Aaron",False
605400,2025,CH,Changeup,240,2.9924999999999997,-15.194999999999999,84.82833333333333,1597.775,"Nola, Aaron",False
605400,2025,FF,4-Seam Fastball,475,14.846905263157893,-12.827368421052629,91.8621052631579,2317.138947368421,"Nola, Aaron",False
605400,2025,SI,Sinker,281,8.98846975088968,-17.655373665480425,90.72241992882562,2224.2811387900356,"Nola, Aaron",False
605400,2026,CH,Changeup,479,2.933110647181629,-14.55131524008351,85.61398747390396,1558.2421711899792,"Nola, Aaron",False
605400,2026,FF,4-Seam Fastball,699,14.593819742489268,-12.76635193133047,92.29241773962804,2354.3919885550786,"Nola, Aaron",False
605400,2026,SI,Sinker,531,8.185310734463279,-17.35638418079096,91.60282485875706,2271.502824858757,"Nola, Aaron",False
605441,2018,CU,Curveball,73,-5.2316666666666665,1.8966666666666665,85.00416666666666,2284.7115384615386,"Ríos, Yacksel",False
605441,2018,FF,4-Seam Fastball,125,14.503278688524588,-9.197704918032787,96.14016393442623,2038.2540983606557,"Ríos, Yacksel",False
605441,2018,SI,Sinker,274,11.731111111111112,-14.851555555555557,95.83407407407408,2040.3185185185184,"Ríos, Yacksel",False
605441,2018,SL,Slider,149,3.964965517241379,-0.4419310344827586,86.15586206896552,1946.1636363636364,"Ríos, Yacksel",False
605441,2019,FF,4-Seam Fastball,34,15.501176470588234,-8.678823529411765,95.79117647058824,2088.9411764705883,"Ríos, Yacksel",False
605447,2025,FF,4-Seam Fastball,258,17.906511627906976,-7.294883720930232,95.47945736434109,2268.294573643411,"Romano, Jordan",False
605447,2025,SL,Slider,443,-0.3139503386004515,2.2740406320541764,85.82889390519186,1982.6772009029346,"Romano, Jordan",False
605452,2025,CH,Changeup,74,5.601081081081082,-16.806486486486484,90.07702702702703,1954.4054054054054,"Ross, Joe",False
605452,2025,CU,Curveball,46,-4.896521739130433,3.224347826086957,83.51739130434783,2060.978260869565,"Ross, Joe",False
605452,2025,FF,4-Seam Fastball,321,11.086728971962618,-3.0811214953271024,94.19688473520249,2217.841121495327,"Ross, Joe",False
605452,2025,SI,Sinker,230,9.730434782608695,-13.326782608695652,94.72869565217391,2176.021739130435,"Ross, Joe",False
605452,2025,SL,Slider,191,2.996858638743455,2.86303664921466,87.20994764397905,1957.764397905759,"Ross, Joe",False
605513,2024,CH,Changeup,49,-0.01714285714285718,-17.635102040816324,87.65306122448979,1981.6122448979593,"Turnbull, Spencer",False
605513,2024,CU,Curveball,82,-14.304878048780488,13.984390243902439,78.8109756097561,2744.1585365853657,"Turnbull, Spencer",False
605513,2024,FF,4-Seam Fastball,319,9.610532915360503,-0.37730407523510967,91.96112852664577,2499.473354231975,"Turnbull, Spencer",False
605513,2024,SI,Sinker,113,5.932035398230089,-13.854159292035398,93.18761061946903,2259.380530973451,"Turnbull, Spencer",False
605513,2024,SL,Slider,49,4.023673469387755,7.589387755102042,84.82448979591835,2653.673469387755,"Turnbull, Spencer",False
605513,2024,ST,Sweeper,304,5.585526315789474,13.895921052631579,83.77697368421053,2716.8519736842104,"Turnbull, Spencer",False
605894,2015,CH,Changeup,91,3.520879120879121,-13.565274725274726,83.66483516483517,1715.0224719101125,"González, Severino",False
605894,2015,CU,Curveball,98,-1.2955102040816324,11.502857142857145,77.76020408163265,2485.16,"González, Severino",False
605894,2015,FF,4-Seam Fastball,299,13.495384615384616,-7.597324414715718,89.74648829431439,2382.212837837838,"González, Severino",False
605894,2015,SI,Sinker,60,7.368000000000001,-13.477999999999994,88.56666666666666,2264.5,"González, Severino",False
605894,2016,CH,Changeup,86,6.0125581395348835,-14.878604651162787,86.7639534883721,1846.7906976744187,"González, Severino",False
605894,2016,CU,Curveball,157,-0.7704458598726114,10.300891719745222,81.3968152866242,2617.770114942529,"González, Severino",False
605894,2016,FF,4-Seam Fastball,305,14.689573770491805,-8.892983606557378,94.24393442622952,2498.529605263158,"González, Severino",False
605894,2016,SI,Sinker,60,7.086000000000002,-15.372,92.27666666666667,2253.271186440678,"González, Severino",False
607309,2016,SI,Sinker,108,11.639999999999997,-12.341111111111111,92.36203703703704,2117.3867924528304,"Klein, Phil",False
607309,2016,SL,Slider,54,4.875555555555556,0.6311111111111111,85.34629629629629,2241.470588235294,"Klein, Phil",False
608032,2024,CH,Changeup,35,9.959999999999999,-10.200000000000001,89.64571428571428,1674.6571428571428,"Estévez, Carlos",False
608032,2024,FF,4-Seam Fastball,204,17.194117647058825,-7.664117647058825,97.2200980392157,2126.8382352941176,"Estévez, Carlos",False
608032,2024,SL,Slider,104,2.720769230769231,5.46,90.02019230769231,2234.3365384615386,"Estévez, Carlos",False
608349,2022,FF,4-Seam Fastball,555,17.509837837837836,-3.8441081081081085,95.64108108108108,2368.7927927927926,"Knebel, Corey",False
614179,2024,CU,Curveball,344,-3.7088372093023256,1.2697674418604654,86.24651162790697,2146.2822822822823,"Ruiz, José",False
614179,2024,FF,4-Seam Fastball,232,17.516379310344828,-5.815862068965517,96.37241379310345,2316.1696428571427,"Ruiz, José",False
614179,2024,SI,Sinker,199,12.473969849246231,-13.872361809045223,95.80150753768844,2165.408163265306,"Ruiz, José",False
614179,2024,SL,Slider,33,13.818181818181817,-0.530909090909091,92.28787878787878,2337.6451612903224,"Ruiz, José",False
614179,2025,CH,Changeup,40,7.215000000000001,-16.158,89.035,1910.45,"Ruiz, José",False
614179,2025,CU,Curveball,73,-3.09041095890411,2.5298630136986304,85.5150684931507,2174.5890410958905,"Ruiz, José",False
614179,2025,FF,4-Seam Fastball,92,17.625652173913046,-6.250434782608696,95.69782608695652,2311.358695652174,"Ruiz, José",False
614179,2025,SI,Sinker,39,13.061538461538461,-14.766153846153845,95.23589743589743,2212.25641025641,"Ruiz, José",False
620982,2024,SI,Sinker,98,7.648163265306122,-17.08775510204082,92.22551020408163,1966.204081632653,"Pinto, Ricardo",False
621107,2016,CH,Changeup,76,8.92421052631579,-12.247894736842106,87.13684210526316,1904.6266666666668,"Eflin, Zach",False
621107,2016,FF,4-Seam Fastball,397,14.964030226700253,-7.899445843828715,93.32670025188916,2205.5768261964736,"Eflin, Zach",False
621107,2016,SI,Sinker,216,10.181111111111111,-14.799444444444443,92.31018518518519,2111.03738317757,"Eflin, Zach",False
621107,2016,SL,Slider,274,1.6305109489051095,4.61124087591241,84.0934306569343,2166.224215246637,"Eflin, Zach",False
621107,2018,CH,Changeup,228,6.911052631578948,-14.108421052631579,86.57499999999999,1730.092105263158,"Eflin, Zach",False
621107,2018,CU,Curveball,116,-8.927586206896551,10.946896551724139,77.58448275862068,2392.973913043478,"Eflin, Zach",False
621107,2018,FF,4-Seam Fastball,947,14.232734952481522,-9.147750791974657,94.62650475184795,2196.2903907074974,"Eflin, Zach",False
621107,2018,SI,Sinker,241,7.691452282157677,-16.504232365145228,93.03817427385893,2055.858921161826,"Eflin, Zach",False
621107,2018,SL,Slider,508,3.1559055118110235,4.426771653543307,85.92578740157481,2268.598778004073,"Eflin, Zach",False
621107,2019,CH,Changeup,203,8.083743842364532,-14.099113300492611,86.6655172413793,1787.4827586206898,"Eflin, Zach",False
621107,2019,CU,Curveball,138,-7.38086956521739,10.552173913043479,77.9195652173913,2415.6304347826085,"Eflin, Zach",False
621107,2019,FF,4-Seam Fastball,865,13.184462427745665,-9.309502890173409,93.76728323699422,2185.6493055555557,"Eflin, Zach",False
621107,2019,SI,Sinker,562,7.818790035587188,-16.161138790035587,93.13754448398576,2090.3042704626337,"Eflin, Zach",False
621107,2019,SL,Slider,790,6.272810126582279,3.7294177215189874,87.08518987341772,2247.1041931385007,"Eflin, Zach",False
621107,2020,CH,Changeup,48,7.737500000000001,-14.6425,87.80208333333333,1824.7083333333333,"Eflin, Zach",False
621107,2020,CU,Curveball,120,-6.815999999999999,11.367,79.03333333333333,2368.758333333333,"Eflin, Zach",False
621107,2020,FF,4-Seam Fastball,88,13.700454545454544,-10.805454545454547,94.29431818181818,2160.2613636363635,"Eflin, Zach",False
621107,2020,SI,Sinker,472,7.933220338983052,-16.848813559322036,93.71080508474576,2083.2796610169494,"Eflin, Zach",False
621107,2020,SL,Slider,185,6.068108108108109,1.4821621621621621,88.53297297297297,2187.8972972972974,"Eflin, Zach",False
621107,2021,CH,Changeup,173,6.854566473988439,-14.481849710982658,85.32023121387283,1693.4335260115606,"Eflin, Zach",False
621107,2021,CU,Curveball,174,-5.924827586206897,10.506896551724138,77.61666666666666,2252.5689655172414,"Eflin, Zach",False
621107,2021,FF,4-Seam Fastball,200,13.957799999999999,-10.186800000000002,93.10549999999999,2149.39,"Eflin, Zach",False
621107,2021,SI,Sinker,672,7.5946428571428575,-16.853392857142858,92.44107142857143,2032.6467065868264,"Eflin, Zach",False
621107,2021,SL,Slider,389,8.985501285347043,1.9712082262210797,87.5961439588689,2128.1053984575838,"Eflin, Zach",False
621107,2022,CH,Changeup,73,8.478904109589042,-13.8427397260274,86.97397260273974,1698.7260273972602,"Eflin, Zach",False
621107,2022,CU,Curveball,240,-5.134,12.0305,78.29791666666667,2380.9166666666665,"Eflin, Zach",False
621107,2022,FF,4-Seam Fastball,185,14.128216216216217,-10.43156756756757,93.08108108108108,2175.6378378378377,"Eflin, Zach",False
621107,2022,SI,Sinker,476,7.374705882352941,-16.99235294117647,92.7189075630252,2048.122105263158,"Eflin, Zach",False
621107,2022,SL,Slider,41,5.0078048780487805,4.009756097560976,85.46829268292683,2129.951219512195,"Eflin, Zach",False
621111,2025,FF,4-Seam Fastball,77,16.114285714285714,-5.304935064935065,93.74155844155845,2119.194805194805,"Buehler, Walker",False
621111,2025,SI,Sinker,31,10.300645161290324,-14.961290322580645,93.35806451612903,1989.4516129032259,"Buehler, Walker",False
622097,2016,CH,Changeup,148,4.84054054054054,-12.103783783783783,84.07635135135135,1291.581081081081,"Thompson, Jake",False
622097,2016,FF,4-Seam Fastball,353,12.354560906515582,-2.557393767705382,91.7699716713881,2125.668555240793,"Thompson, Jake",False
622097,2016,SI,Sinker,198,8.633939393939393,-13.115757575757577,91.33383838383838,2043.497461928934,"Thompson, Jake",False
622097,2016,SL,Slider,198,-4.498787878787879,14.155757575757576,83.50606060606061,2470.5,"Thompson, Jake",False
622097,2018,CH,Changeup,81,2.622222222222222,-10.731851851851852,85.90987654320988,1430.2469135802469,"Thompson, Jake",False
622097,2018,FF,4-Seam Fastball,69,13.65739130434783,-3.893913043478261,90.64492753623189,2131.9710144927535,"Thompson, Jake",False
622097,2018,SI,Sinker,61,6.3442622950819665,-14.90754098360656,90.75737704918032,2029.327868852459,"Thompson, Jake",False
622097,2018,SL,Slider,73,0.006575342465753403,14.67945205479452,83.58493150684932,2519.3285714285716,"Thompson, Jake",False
622554,2018,CH,Changeup,60,6.135999999999999,-15.260000000000002,91.08166666666666,1745.0166666666667,"Domínguez, Seranthony",False
622554,2018,FF,4-Seam Fastball,557,12.428078994614001,-1.016660682226212,97.98581687612209,2338.382405745063,"Domínguez, Seranthony",False
622554,2018,SI,Sinker,63,8.847619047619048,-13.026666666666664,98.13650793650794,2374.3968253968255,"Domínguez, Seranthony",False
622554,2018,SL,Slider,251,0.4135458167330678,5.5109163346613546,88.85617529880479,2448.7554347826085,"Domínguez, Seranthony",False
622554,2019,FF,4-Seam Fastball,277,12.999422382671476,-2.331119133574007,97.29891696750903,2380.4151624548736,"Domínguez, Seranthony",False
622554,2019,SL,Slider,158,2.07873417721519,4.481012658227848,89.5506329113924,2438.298076923077,"Domínguez, Seranthony",False
622554,2022,CH,Changeup,39,6.184615384615386,-15.852307692307694,91.98461538461538,1782.7179487179487,"Domínguez, Seranthony",False
622554,2022,FF,4-Seam Fastball,309,13.94407766990291,-3.1541747572815533,97.63656957928802,2357.1812297734627,"Domínguez, Seranthony",False
622554,2022,SI,Sinker,264,9.55409090909091,-15.295909090909092,98.24583333333334,2311.7007575757575,"Domínguez, Seranthony",False
622554,2022,SL,Slider,203,3.504827586206897,5.058916256157636,89.47536945812809,2441.3546798029556,"Domínguez, Seranthony",False
622554,2023,CH,Changeup,34,7.782352941176471,-15.864705882352943,90.88235294117646,1796.0294117647059,"Domínguez, Seranthony",False
622554,2023,FF,4-Seam Fastball,336,15.090714285714284,-4.063214285714286,97.50059523809524,2354.2380952380954,"Domínguez, Seranthony",False
622554,2023,SI,Sinker,251,10.095298804780878,-15.2194422310757,98.03107569721115,2275.944,"Domínguez, Seranthony",False
622554,2023,SL,Slider,238,5.22201680672269,4.081008403361344,90.02268907563025,2415.3544303797466,"Domínguez, Seranthony",False
