game_date,stand,pitch_type,pitch_name,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,zone,description,events,sz_top,sz_bot,balls,strikes
2026-07-29,R,FF,4-Seam Fastball,95.0,3009.0,-1.06,1.29,0.5589814749254143,1.228417097694169,14,ball,,3.212983924,1.621505906,1,0
2026-07-29,R,FS,Split-Finger,87.4,1214.0,-1.09,-0.01,0.3374530192248886,0.7502086055098056,14,ball,,3.212983924,1.621505906,0,0
2026-07-23,R,SL,Slider,87.3,2051.0,-0.06,0.3,-0.1368508117918294,2.913296415462964,2,hit_into_play,field_out,3.190165682,1.609990158,0,0
2026-07-23,L,FF,4-Seam Fastball,96.2,1996.0,-0.73,1.26,-0.2484827663707285,2.6335318290514715,2,hit_into_play,field_out,3.038336614,1.533366142,1,0
2026-07-23,L,SL,Slider,86.9,2079.0,-0.1,0.05,0.8725033370891958,1.2868713452165572,14,ball,,3.038336614,1.533366142,0,0
2026-07-23,L,FS,Split-Finger,88.0,1041.0,-1.06,0.02,-0.2254994863268091,2.538011975672017,5,hit_into_play,field_out,3.010252625,1.519192913,2,1
2026-07-23,L,FF,4-Seam Fastball,94.8,1697.0,-1.1,0.96,-1.374626614677729,2.8544039739710847,11,ball,,3.010252625,1.519192913,1,1
2026-07-23,L,FS,Split-Finger,88.1,1197.0,-0.99,-0.02,1.0284544315260695,0.3577813241664231,14,ball,,3.010252625,1.519192913,0,1
2026-07-23,L,FF,4-Seam Fastball,95.0,1915.0,-0.76,1.17,-0.3388863880950402,2.134444736875555,4,foul,,3.010252625,1.519192913,0,0
2026-07-19,R,FS,Split-Finger,87.4,1121.0,-1.02,-0.01,-0.5433382383448138,2.079302375783294,7,hit_into_play,field_out,3.217372047,1.623720472,2,1
2026-07-19,R,FF,4-Seam Fastball,96.1,1842.0,-0.74,1.14,-0.4727597245843048,3.4036607548068387,11,ball,,3.217372047,1.623720472,1,1
2026-07-19,R,SL,Slider,86.4,1910.0,-0.1,0.11,-0.360084209507254,1.4478066132320229,13,foul,,3.217372047,1.623720472,1,0
2026-07-19,R,FF,4-Seam Fastball,95.2,1687.0,-0.87,1.03,-0.9315051254997798,3.555328874458061,11,ball,,3.217372047,1.623720472,0,0
2026-07-19,L,FF,4-Seam Fastball,95.8,2038.0,-0.86,1.26,-0.8114681366129671,1.8866112866705604,7,hit_into_play,field_out,3.135752953,1.582529528,2,2
2026-07-19,L,SL,Slider,86.5,1977.0,-0.09,0.13,-0.1666224126292079,2.2595931454408262,5,foul,,3.135752953,1.582529528,2,2
2026-07-19,L,FF,4-Seam Fastball,95.8,1809.0,-0.8,1.15,-0.3602874846435991,3.610131330429589,11,swinging_strike,,3.135752953,1.582529528,2,1
2026-07-19,L,FF,4-Seam Fastball,95.6,1857.0,-0.79,1.08,-0.4394411700937297,2.5218035000783376,4,called_strike,,3.135752953,1.582529528,2,0
2026-07-19,L,FS,Split-Finger,88.1,1019.0,-1.09,-0.15,-1.059117745231566,2.87613439151222,11,ball,,3.135752953,1.582529528,1,0
2026-07-19,L,FS,Split-Finger,88.4,1120.0,-1.04,-0.34,-0.5508058310747472,3.261548617168707,11,ball,,3.135752953,1.582529528,0,0
2026-07-19,L,FS,Split-Finger,87.1,1316.0,-0.93,-0.18,-0.8448157271587137,2.4129437924661543,11,hit_into_play,field_out,3.019028871,1.523622047,0,1
2026-07-19,L,SL,Slider,86.0,1956.0,0.01,0.48,-0.6348579053460904,2.275752125093042,4,swinging_strike,,3.019028871,1.523622047,0,0
2026-07-19,R,FF,4-Seam Fastball,96.0,1824.0,-0.75,1.08,0.5210399201607865,2.756946111753689,3,swinging_strike,strikeout,3.196309055,1.613090551,0,2
2026-07-19,R,FS,Split-Finger,89.1,1095.0,-1.13,0.2,-0.1012085770064772,1.21253775717389,13,foul,,3.196309055,1.613090551,0,2
2026-07-19,R,SL,Slider,86.9,1933.0,-0.36,0.11,-0.3123390199929088,2.2608106044886758,4,foul,,3.196309055,1.613090551,0,1
2026-07-19,R,FF,4-Seam Fastball,96.8,2135.0,-0.72,1.45,0.0592245835134068,1.8172561282801496,8,called_strike,,3.196309055,1.613090551,0,0
2026-07-19,R,SL,Slider,86.8,1974.0,-0.04,0.14,0.5128004480276708,1.923677339591941,9,hit_into_play,field_out,3.273540026,1.652066929,1,2
2026-07-19,R,FS,Split-Finger,89.4,1293.0,-1.12,0.12,0.2214484524349143,0.3506302079393939,14,ball,,3.273540026,1.652066929,0,2
2026-07-19,R,SL,Slider,87.6,2047.0,-0.05,0.14,-0.1130384660822838,1.6914454495415758,8,swinging_strike,,3.273540026,1.652066929,0,1
2026-07-19,R,SL,Slider,87.6,2045.0,-0.01,0.36,-0.0536509181412286,1.62190737837079,8,called_strike,,3.273540026,1.652066929,0,0
2026-07-19,L,FF,4-Seam Fastball,96.8,1990.0,-0.8,1.18,-0.5540578718504955,3.130004453618826,1,swinging_strike,strikeout,3.291970144,1.66136811,0,2
2026-07-19,L,FS,Split-Finger,87.9,1284.0,-0.85,0.27,-0.9258217739907648,3.044551802782318,11,foul,,3.291970144,1.66136811,0,2
2026-07-19,L,FS,Split-Finger,88.7,1188.0,-1.16,0.04,-0.6126312716272837,1.2228695303382664,13,foul,,3.291970144,1.66136811,0,1
2026-07-19,L,SL,Slider,87.1,1973.0,-0.13,0.0,0.3531570817087462,0.6833025587815729,14,swinging_strike,,3.291970144,1.66136811,0,0
2026-07-11,L,FS,Split-Finger,89.2,1157.0,-0.91,-0.09,-0.4969808497039967,1.1155752385464517,13,swinging_strike,strikeout,3.089238845,1.559055118,1,2
2026-07-11,L,FS,Split-Finger,89.5,1295.0,-0.78,0.16,0.2774291795450263,2.065082285503482,6,foul,,3.089238845,1.559055118,1,1
2026-07-11,L,FS,Split-Finger,89.1,1440.0,-1.36,-0.05,0.1596105241828378,-0.2884507122967412,14,ball,,3.089238845,1.559055118,0,1
2026-07-11,L,FF,4-Seam Fastball,95.6,2089.0,-0.61,1.33,-0.04765693419273,1.8317254045208,8,foul,,3.089238845,1.559055118,0,0
2026-07-11,L,FS,Split-Finger,89.4,1411.0,-1.25,-0.12,-0.3174620439996347,1.6438249200939654,7,hit_into_play,triple,3.151550197,1.590501969,0,0
2026-07-11,L,FF,4-Seam Fastball,96.1,2010.0,-0.57,1.27,-0.4179385771188765,2.3038673556224305,4,hit_into_play,field_out,3.220882546,1.625492126,0,0
2026-07-11,L,FS,Split-Finger,88.2,1179.0,-0.95,-0.22,0.2690293200244316,1.0319873086444424,14,swinging_strike,strikeout,3.047112861,1.537795276,1,2
2026-07-11,L,FS,Split-Finger,88.0,1166.0,-1.05,-0.06,-1.063492967082532,1.2706444832281876,13,ball,,3.047112861,1.537795276,0,2
2026-07-11,L,FF,4-Seam Fastball,96.7,2074.0,-0.64,1.18,-0.671196943982557,2.310475506375701,4,foul,,3.047112861,1.537795276,0,2
2026-07-11,L,FS,Split-Finger,88.9,1186.0,-0.92,0.08,-0.6507184047453569,2.1399278252045426,4,called_strike,,3.047112861,1.537795276,0,1
2026-07-11,L,FS,Split-Finger,88.3,1327.0,-1.31,-0.12,0.3825372079366249,1.365809243571015,14,swinging_strike,,3.047112861,1.537795276,0,0
2026-07-11,L,FF,4-Seam Fastball,95.7,2143.0,-0.74,1.17,-0.5965556466843729,2.1128977778971256,4,hit_into_play,single,3.155060696,1.592273622,0,0
2026-07-08,L,FS,Split-Finger,89.2,1337.0,-0.89,-0.03,-0.6157545534226765,1.5423510085889562,7,swinging_strike,strikeout,3.069931102,1.549311024,1,2
2026-07-08,L,SL,Slider,88.7,2008.0,-0.13,0.15,0.7152099670452584,1.2490943205724232,14,swinging_strike,,3.069931102,1.549311024,1,1
2026-07-08,L,FS,Split-Finger,88.6,1021.0,-1.22,-0.02,0.6762165066394143,1.1891174822438582,14,ball,,3.069931102,1.549311024,0,1
2026-07-08,L,FF,4-Seam Fastball,95.6,2017.0,-0.49,1.37,0.3319953042586427,2.9967210100195416,3,foul,,3.069931102,1.549311024,0,0
2026-07-08,L,FS,Split-Finger,89.5,1085.0,-0.85,-0.3,0.5834437981647058,2.273389706005133,6,hit_into_play,double,3.169980315,1.59980315,0,1
2026-07-08,L,FS,Split-Finger,89.1,1066.0,-1.05,-0.18,0.6258626508982543,2.130335050606036,6,called_strike,,3.169980315,1.59980315,0,0
2026-07-08,R,FF,4-Seam Fastball,96.4,2058.0,-0.59,1.21,0.4800017377929507,2.24839093428937,6,hit_into_play,triple,3.089238845,1.559055118,3,1
2026-07-08,R,FS,Split-Finger,89.4,1270.0,-0.92,0.02,1.014890547816525,1.2091325562921136,14,ball,,3.089238845,1.559055118,2,1
2026-07-08,R,FS,Split-Finger,89.4,997.0,-0.94,0.18,-0.4775548283658595,1.7573225380013189,7,swinging_strike,,3.089238845,1.559055118,2,0
2026-07-08,R,SL,Slider,87.5,2033.0,-0.12,0.06,0.9342999777222756,1.2202015267048671,14,ball,,3.089238845,1.559055118,1,0
2026-07-08,R,FF,4-Seam Fastball,96.0,2041.0,-0.73,1.18,-1.2319824312163874,2.214309355470177,13,ball,,3.089238845,1.559055118,0,0
2026-07-08,L,FS,Split-Finger,88.2,1111.0,-0.67,-0.06,-0.2135521181532964,2.375001417110508,5,hit_into_play,field_out,3.140141076,1.584744095,0,0
2026-07-08,L,FF,4-Seam Fastball,95.3,1911.0,-0.76,1.17,-0.3645118814003367,2.486446162264968,4,hit_into_play,field_out,3.151550197,1.590501969,1,1
2026-07-08,L,FS,Split-Finger,88.4,1179.0,-0.83,-0.23,-1.470017146115761,2.1924668183282634,13,ball,,3.151550197,1.590501969,0,1
2026-07-08,L,SL,Slider,87.0,1976.0,0.04,0.16,0.7431078064491419,1.7817494441554946,9,foul,,3.151550197,1.590501969,0,0
2026-07-08,L,FF,4-Seam Fastball,96.8,1950.0,-0.69,1.2,-0.0647603940881869,2.066793700615384,5,hit_into_play,field_out,3.089238845,1.559055118,0,0
2026-07-08,L,FF,4-Seam Fastball,96.9,1951.0,-0.97,1.24,0.1596174856597512,1.764870154461181,8,hit_into_play,home_run,3.269151903,1.649852362,0,0
2026-07-08,L,FF,4-Seam Fastball,97.1,2090.0,-0.73,1.32,0.2084093648228185,2.716408833888203,5,hit_into_play,field_error,3.220882546,1.625492126,0,1
2026-07-08,L,FF,4-Seam Fastball,96.4,2017.0,-0.91,1.15,-0.2393084272015599,1.821821188172187,8,foul,,3.220882546,1.625492126,0,0
2026-05-24,L,FS,Split-Finger,87.2,1182.0,-1.08,-0.26,-0.0892393854400517,0.4393659639007392,13,swinging_strike_blocked,strikeout,3.476271326,1.754379921,0,2
2026-05-24,L,SL,Slider,86.5,2048.0,-0.1,0.3,0.4535833304687082,1.5571580223772186,14,swinging_strike,,3.476271326,1.754379921,0,1
2026-05-24,L,SL,Slider,86.8,1945.0,-0.41,0.02,0.3578949602090665,0.9049376394205292,14,swinging_strike,,3.476271326,1.754379921,0,0
2026-05-24,R,FS,Split-Finger,87.1,1061.0,-1.0,-0.12,0.3394492706207592,0.2165110729389479,14,blocked_ball,walk,3.299868766,1.665354331,3,2
2026-05-24,R,SL,Slider,86.3,1933.0,-0.08,0.2,1.2034679798820616,0.9684578734885174,14,ball,,3.299868766,1.665354331,2,2
2026-05-24,R,FS,Split-Finger,87.4,1164.0,-1.24,0.13,1.3364324240966192,-0.0900384909815823,14,blocked_ball,,3.299868766,1.665354331,1,2
2026-05-24,R,SL,Slider,85.2,1963.0,-0.11,0.2,0.0175345205588415,2.056544652376308,8,foul,,3.299868766,1.665354331,1,1
2026-05-24,R,SL,Slider,86.4,1973.0,0.03,0.2,0.7960647228935468,1.8057238606768609,9,swinging_strike,,3.299868766,1.665354331,1,0
2026-05-24,R,FF,4-Seam Fastball,93.2,1887.0,-0.92,1.32,-1.2173492442836211,3.20620051166114,11,ball,,3.299868766,1.665354331,0,0
2026-05-24,L,FF,4-Seam Fastball,93.1,1832.0,-1.05,1.08,0.6804617282608303,2.492279474404403,6,called_strike,strikeout,3.269151903,1.649852362,3,2
2026-05-24,L,FS,Split-Finger,87.0,942.0,-1.11,0.34,-0.8511605437743242,1.8880481958921749,13,foul,,3.269151903,1.649852362,3,2
2026-05-24,L,FS,Split-Finger,87.9,1257.0,-1.01,-0.17,-0.1968763841507961,0.5539845277829274,13,blocked_ball,,3.269151903,1.649852362,2,2
2026-05-24,L,SL,Slider,85.7,2998.0,-0.27,0.06,-0.5385802607914421,1.8952436544640452,7,foul,,3.269151903,1.649852362,2,1
2026-05-24,L,FF,4-Seam Fastball,94.2,1954.0,-0.77,1.24,-1.6003258579323152,3.698636907153531,11,ball,,3.269151903,1.649852362,1,1
2026-05-24,L,FS,Split-Finger,87.4,1067.0,-0.91,0.08,0.3951619625201744,1.2360751649743107,14,ball,,3.269151903,1.649852362,0,1
2026-05-24,L,SL,Slider,86.8,2036.0,-0.2,0.29,0.3950560945867799,2.675848188639878,6,called_strike,,3.269151903,1.649852362,0,0
2026-05-24,L,FS,Split-Finger,87.1,1025.0,-0.64,0.32,0.900866157401287,1.910006530867808,14,hit_into_play,single,3.205962927,1.617962598,0,1
2026-05-24,L,FF,4-Seam Fastball,95.4,2074.0,-1.04,1.4,-0.1807842843476625,2.0848516788676226,8,foul,,3.205962927,1.617962598,0,0
2026-05-24,L,FS,Split-Finger,88.5,1340.0,-0.99,-0.2,0.1239558053720008,1.1733405622006343,14,swinging_strike,strikeout,3.305134514,1.668011811,2,2
2026-05-24,L,FS,Split-Finger,88.2,1091.0,-0.93,0.22,0.7108908069608812,0.0894342118005737,14,ball,,3.305134514,1.668011811,1,2
2026-05-24,L,FF,4-Seam Fastball,94.3,1719.0,-0.88,0.99,-0.931998596953434,2.1013345565834896,13,foul,,3.305134514,1.668011811,1,1
2026-05-24,L,SL,Slider,87.2,2096.0,-0.12,0.19,0.6595605223643668,0.5266271585029818,14,ball,,3.305134514,1.668011811,0,1
2026-05-24,L,SL,Slider,86.4,2036.0,-0.34,0.13,0.837805140080789,0.4268157231499989,14,swinging_strike,,3.305134514,1.668011811,0,0
2026-05-22,L,FS,Split-Finger,88.8,898.0,-0.88,-0.13,-0.2265874898317077,1.1574609611280031,13,swinging_strike,strikeout,3.269151903,1.649852362,1,2
2026-05-22,L,FS,Split-Finger,88.5,1344.0,-1.21,-0.02,0.6360350317582657,-0.4940058956202473,14,ball,,3.269151903,1.649852362,0,2
2026-05-22,L,FF,4-Seam Fastball,95.7,2032.0,-0.98,1.34,-0.2464299016477684,2.931288017751218,2,foul,,3.269151903,1.649852362,0,1
2026-05-22,L,SL,Slider,87.4,2058.0,-0.33,0.09,0.5271313007032513,1.627641864651983,9,foul,,3.269151903,1.649852362,0,0
2026-05-22,L,FS,Split-Finger,88.7,1216.0,-1.02,-0.05,0.3756011190016195,0.7556822523748812,14,swinging_strike,strikeout,3.205962927,1.617962598,3,2
2026-05-22,L,FS,Split-Finger,87.4,867.0,-0.98,-0.07,-0.7773263484574088,2.0165186917138844,7,foul,,3.205962927,1.617962598,3,2
2026-05-22,L,FF,4-Seam Fastball,96.1,1997.0,-1.13,1.31,0.3471787679560068,2.25554504806606,6,foul,,3.205962927,1.617962598,3,1
2026-05-22,L,FF,4-Seam Fastball,93.7,1925.0,-1.02,1.26,-0.6584104591877311,1.8603927285343125,7,called_strike,,3.205962927,1.617962598,3,0
2026-05-22,L,FF,4-Seam Fastball,95.5,2024.0,-1.08,1.34,0.2250598336527614,0.7331104176682295,14,ball,,3.205962927,1.617962598,2,0
2026-05-22,L,SL,Slider,88.3,2017.0,-0.42,0.22,-0.3226650546512857,1.2224822537852562,13,ball,,3.205962927,1.617962598,1,0
2026-05-22,L,FF,4-Seam Fastball,95.1,1648.0,-1.13,1.3,0.4699521950561747,1.414749870723493,14,ball,,3.205962927,1.617962598,0,0
2026-05-22,L,FS,Split-Finger,88.9,1224.0,-0.9,-0.18,0.3507059112335989,1.0007817297254895,14,swinging_strike,strikeout,3.476271326,1.754379921,0,2
2026-05-22,L,FF,4-Seam Fastball,96.2,2060.0,-0.8,1.43,-0.6562777691836557,3.056913590519257,1,foul,,3.476271326,1.754379921,0,1
2026-05-22,L,SL,Slider,87.5,2202.0,-0.28,0.37,-0.4198761270569043,2.734673978131205,4,called_strike,,3.476271326,1.754379921,0,0
2026-05-22,L,FS,Split-Finger,88.1,907.0,-0.69,-0.05,-0.1423519020861894,2.56883733542589,5,hit_into_play,home_run,3.305134514,1.668011811,1,1
2026-05-22,L,FS,Split-Finger,87.7,985.0,-0.95,-0.02,-0.860056131669454,1.8857005850280573,13,called_strike,,3.305134514,1.668011811,1,0
2026-05-22,L,FF,4-Seam Fastball,94.9,1932.0,-0.94,1.22,-0.918236874907693,2.6244188757844675,11,ball,,3.305134514,1.668011811,0,0
2026-05-19,L,FF,4-Seam Fastball,93.7,1928.0,-0.81,1.25,-0.8887995661175236,2.471661705093638,11,hit_into_play,single,3.269151903,1.649852362,0,2
2026-05-19,L,FS,Split-Finger,87.2,948.0,-0.99,0.16,-0.5479106582387361,2.02728366018602,7,foul,,3.269151903,1.649852362,0,1
2026-05-19,L,FS,Split-Finger,86.8,960.0,-1.06,-0.09,-0.8944859024645904,1.2179562519888152,13,swinging_strike,,3.269151903,1.649852362,0,0
2026-05-19,L,SL,Slider,85.5,1835.0,-0.54,-0.28,-1.7222012033534804,1.920444392874037,13,ball,walk,3.205962927,1.617962598,3,2
2026-05-19,L,FS,Split-Finger,86.5,923.0,-1.09,0.02,-1.283268703370422,3.085860397411211,11,ball,,3.205962927,1.617962598,2,2
2026-05-19,L,FS,Split-Finger,86.4,1033.0,-0.72,0.0,-1.047156263757773,2.1143528564908167,13,ball,,3.205962927,1.617962598,1,2
2026-05-19,L,FF,4-Seam Fastball,94.1,1975.0,-0.88,1.26,0.463465928403234,2.932824983484169,3,swinging_strike,,3.205962927,1.617962598,1,1
2026-05-19,L,FS,Split-Finger,86.8,1309.0,-0.77,0.09,-1.3459976971575671,3.068627275696258,11,ball,,3.205962927,1.617962598,0,1
2026-05-19,L,FS,Split-Finger,86.9,1171.0,-0.82,-0.12,-0.5539829508606188,1.6932098530805135,7,foul,,3.205962927,1.617962598,0,0
2026-05-19,R,SL,Slider,87.1,2020.0,-0.31,0.08,0.2606567865526548,1.2233984960802124,14,swinging_strike,strikeout,3.251599409,1.640994095,1,2
2026-05-19,R,FS,Split-Finger,86.6,1281.0,-0.81,-0.02,-0.9764416917964378,0.9936360700678106,13,ball,,3.251599409,1.640994095,0,2
2026-05-19,R,FS,Split-Finger,87.9,1011.0,-0.64,-0.07,0.3352863497909364,0.8748078368417151,14,swinging_strike,,3.251599409,1.640994095,0,1
2026-05-19,R,SL,Slider,87.2,2011.0,-0.24,0.3,-0.0492417164108474,2.2474189912480624,5,foul,,3.251599409,1.640994095,0,0
2026-05-19,L,FF,4-Seam Fastball,93.9,2167.0,-0.5,1.28,0.1134319125791556,2.2117552440802566,5,hit_into_play,home_run,3.305134514,1.668011811,0,0
2026-05-19,R,FF,4-Seam Fastball,94.8,1961.0,-0.38,1.21,0.192781642616008,2.802408182974235,2,hit_into_play,double,3.298991142,1.664911417,2,1
2026-05-19,R,FS,Split-Finger,87.9,1072.0,-0.75,0.56,0.6489308392123366,1.3136902758071098,14,ball,,3.298991142,1.664911417,1,1
2026-05-19,R,SL,Slider,85.9,1996.0,-0.13,0.11,0.1309341625998798,0.5244292796530545,14,blocked_ball,,3.298991142,1.664911417,0,1
2026-05-19,R,SL,Slider,87.6,1979.0,-0.34,0.18,-0.2052800745035096,1.3992078857534858,13,swinging_strike,,3.298991142,1.664911417,0,0
2026-05-19,L,FS,Split-Finger,87.7,1108.0,-1.01,0.18,-0.4551501794741728,1.5706217225564931,7,swinging_strike,strikeout,3.291970144,1.66136811,1,2
2026-05-19,L,FS,Split-Finger,88.6,1146.0,-1.08,0.24,0.0077924040245118,1.4890704923778784,14,swinging_strike,,3.291970144,1.66136811,1,1
2026-05-19,L,FF,4-Seam Fastball,94.3,2011.0,-0.73,1.26,-0.5918403148355074,1.395171883055679,13,called_strike,,3.291970144,1.66136811,1,0
2026-05-19,L,FS,Split-Finger,87.2,1063.0,-1.11,0.2,-0.9709101118018566,1.4729983798208264,13,ball,,3.291970144,1.66136811,0,0
2026-05-19,R,FF,4-Seam Fastball,95.0,2040.0,-0.89,1.17,0.3125573259284886,3.0979792664011705,3,hit_into_play,single,3.233169291,1.631692913,0,1
2026-05-19,R,SL,Slider,86.3,2035.0,-0.11,0.18,0.2996559105973234,1.4360773112270184,14,called_strike,,3.233169291,1.631692913,0,0
2026-05-19,L,FF,4-Seam Fastball,94.4,2113.0,-0.64,1.38,-0.39219345635623,3.1169463482074646,1,hit_into_play,field_out,3.476271326,1.754379921,1,2
2026-05-19,L,FF,4-Seam Fastball,95.1,1907.0,-0.55,1.38,0.0560363636047582,2.0493343521691534,8,foul,,3.476271326,1.754379921,1,2
2026-05-19,L,FS,Split-Finger,88.0,1260.0,-0.79,0.78,0.0905142514472752,1.8089283305514008,8,foul,,3.476271326,1.754379921,1,2
2026-05-19,L,FF,4-Seam Fastball,94.7,1977.0,-0.94,1.12,-0.2924012545470161,1.5845544991681932,13,foul,,3.476271326,1.754379921,1,2
2026-05-19,L,FS,Split-Finger,87.3,1355.0,-0.83,0.5,-0.4940342370559369,0.9085141640869998,13,ball,,3.476271326,1.754379921,0,2
2026-05-19,L,FF,4-Seam Fastball,94.3,1924.0,-0.81,1.06,-0.8518209483892107,2.8335692397034165,11,swinging_strike,,3.476271326,1.754379921,0,1
2026-05-19,L,FS,Split-Finger,87.2,1084.0,-0.77,-0.03,0.2528393839002484,1.7003292710733957,8,called_strike,,3.476271326,1.754379921,0,0
2026-05-19,R,FF,4-Seam Fastball,94.6,1939.0,-0.69,1.19,0.2170610027596875,2.103326434116206,5,called_strike,strikeout,3.194553806,1.612204724,2,2
2026-05-19,R,FS,Split-Finger,88.0,1221.0,-1.18,0.18,0.3979013142861114,0.4372593278146293,14,ball,,3.194553806,1.612204724,1,2
2026-05-19,R,FF,4-Seam Fastball,96.3,2024.0,-0.72,1.33,0.8493599596403071,1.6725145356699695,14,called_strike,,3.194553806,1.612204724,1,1
2026-05-19,R,FS,Split-Finger,87.2,1076.0,-1.26,0.08,-0.5114294616223727,1.4674296933012707,13,swinging_strike,,3.194553806,1.612204724,1,0
2026-05-19,R,SL,Slider,86.7,1969.0,-0.06,0.2,0.8502530151288734,0.8250977285205439,14,ball,,3.194553806,1.612204724,0,0
2026-05-19,L,FF,4-Seam Fastball,95.0,1936.0,-0.76,1.14,0.6452918041855259,2.8650623337280674,3,hit_into_play,home_run,3.269151903,1.649852362,1,1
2026-05-19,L,FS,Split-Finger,88.2,1273.0,-0.9,0.22,2.349845233680062,1.7225193973877722,14,ball,,3.269151903,1.649852362,0,1
2026-05-19,L,SL,Slider,85.7,2087.0,-0.02,0.11,1.0562872946942223,1.722909512928886,14,foul,,3.269151903,1.649852362,0,0
2026-05-14,L,FS,Split-Finger,86.3,926.0,-1.1,0.33,-0.1072872394880848,2.953850964129467,2,hit_into_play,field_out,3.166469816,1.598031496,0,2
2026-05-14,L,FF,4-Seam Fastball,91.9,1778.0,-0.78,1.27,0.2388378590344698,3.688086333710317,12,swinging_strike,,3.166469816,1.598031496,0,1
2026-05-14,L,FF,4-Seam Fastball,92.8,1951.0,-0.71,1.33,0.475610776521853,3.3404920058605803,12,foul,,3.166469816,1.598031496,0,0
2026-05-14,R,FF,4-Seam Fastball,91.2,1802.0,-0.95,1.1,-0.4018591983505668,1.8435764223721771,7,hit_into_play,field_out,3.310400263,1.670669291,0,0
2026-05-14,R,FS,Split-Finger,85.6,940.0,-1.18,-0.36,-0.3862986323559325,2.6128719928703905,4,hit_into_play,single,3.369201116,1.700344488,0,1
2026-05-14,R,FF,4-Seam Fastball,93.0,2056.0,-0.7,1.63,0.4184352715892847,2.4661955368665405,6,called_strike,,3.369201116,1.700344488,0,0
2026-05-14,R,FF,4-Seam Fastball,93.5,1971.0,-1.04,1.2,-0.509659689554605,3.346530298103982,11,hit_into_play,field_out,3.205085302,1.617519685,0,2
2026-05-14,R,FS,Split-Finger,86.3,929.0,-0.74,-0.3,-0.4020701353528654,1.6987306911874769,7,foul,,3.205085302,1.617519685,0,2
2026-05-14,R,FS,Split-Finger,86.0,910.0,-1.02,-0.53,-0.4637681494502133,1.9093717310124905,7,swinging_strike,,3.205085302,1.617519685,0,1
2026-05-14,R,SL,Slider,86.4,1918.0,-0.24,0.37,-0.1938260565714761,1.500073284406227,8,called_strike,,3.205085302,1.617519685,0,0
2026-05-14,R,FS,Split-Finger,87.3,1149.0,-0.82,0.04,-0.0340193302467946,1.557086371900109,13,swinging_strike,strikeout,3.348138123,1.689714567,1,2
2026-05-14,R,FF,4-Seam Fastball,92.8,1752.0,-0.51,1.34,0.4300185102390145,3.607475182463875,12,foul,,3.348138123,1.689714567,1,2
2026-05-14,R,FS,Split-Finger,87.1,1085.0,-0.94,-0.18,-0.0070637688068948,-0.1712103315468689,13,blocked_ball,,3.348138123,1.689714567,0,2
2026-05-14,R,FF,4-Seam Fastball,93.3,1914.0,-0.54,1.52,-0.3525523250888877,3.379148640467459,1,swinging_strike,,3.348138123,1.689714567,0,1
2026-05-14,R,FF,4-Seam Fastball,92.7,1828.0,-0.69,1.41,-0.0693230117897837,2.0981291984159745,8,foul,,3.348138123,1.689714567,0,0
2026-05-14,R,FF,4-Seam Fastball,93.3,1849.0,-0.65,1.44,0.8238783734238947,0.9580613533780874,14,ball,walk,3.165592192,1.597588583,3,1
2026-05-14,R,FF,4-Seam Fastball,93.8,1971.0,-0.76,1.36,0.5423049735826949,2.423587995772445,6,called_strike,,3.165592192,1.597588583,3,0
2026-05-14,R,FS,Split-Finger,86.6,968.0,-1.16,0.02,-0.9613786129753308,2.5244565477988488,11,ball,,3.165592192,1.597588583,2,0
2026-05-14,R,SL,Slider,86.3,2053.0,-0.1,0.48,0.7308377552322106,0.6471264432740611,14,ball,,3.165592192,1.597588583,1,0
2026-05-14,R,FF,4-Seam Fastball,93.2,1936.0,-0.55,1.37,0.188038022145354,0.880447782389436,14,ball,,3.165592192,1.597588583,0,0
2026-05-14,R,SL,Slider,88.6,2022.0,-0.22,0.6,0.259332934047593,1.6719031138994382,8,hit_into_play,field_out,3.071686352,1.55019685,0,0
2026-05-14,R,SL,Slider,87.7,2072.0,0.05,0.42,1.0035836349544944,2.044991764970512,14,foul_tip,strikeout,3.05062336,1.539566929,1,2
2026-05-14,R,FS,Split-Finger,87.4,1068.0,-1.08,0.42,0.1060415713011733,2.298753463895257,5,foul,,3.05062336,1.539566929,1,1
2026-05-14,R,FF,4-Seam Fastball,94.9,2046.0,-0.75,1.58,0.8274671499729697,2.008468659038566,6,called_strike,,3.05062336,1.539566929,1,0
2026-05-14,R,SL,Slider,86.6,2059.0,-0.56,0.09,-0.6544312646276811,0.84314594277591,13,ball,,3.05062336,1.539566929,0,0
2026-05-10,R,FS,Split-Finger,86.7,897.0,-0.83,-0.01,-0.3399115232752899,2.4558127122279263,4,hit_into_play,grounded_into_double_play,3.255109908,1.642765748,2,0
2026-05-10,R,FF,4-Seam Fastball,93.6,1968.0,-0.91,1.35,-0.2359199161919806,4.4194481200677895,11,ball,,3.255109908,1.642765748,1,0
2026-05-10,R,SL,Slider,85.9,2133.0,0.03,0.21,0.7109271000745483,3.161653984568773,3,ball,,3.255109908,1.642765748,0,0
2026-05-10,L,FS,Split-Finger,86.8,831.0,-0.85,-0.15,-0.4301458008858654,3.0535410123858475,1,called_strike,strikeout,3.010252625,1.519192913,0,2
2026-05-10,L,FS,Split-Finger,86.7,1148.0,-0.87,-0.19,-0.4900384293008839,1.764786130923048,7,foul,,3.010252625,1.519192913,0,1
