game_year,game_date,cum_pa,cum_woba
2023,2023-05-10,158,0.3003354430379747
2023,2023-05-10,159,0.29844654088050315
2023,2023-05-10,160,0.29658125
2023,2023-05-10,161,0.2947391304347826
2023,2023-05-13,162,0.29291975308641977
2023,2023-05-13,163,0.2911226993865031
2023,2023-05-13,164,0.2969329268292683
2023,2023-05-13,165,0.30048484848484847
2023,2023-05-13,166,0.2986746987951807
2023,2023-05-14,167,0.3021736526946108
2023,2023-05-14,168,0.30563095238095234
2023,2023-05-14,169,0.3038224852071006
2023,2023-05-14,170,0.302035294117647
2023,2023-05-14,171,0.3002690058479532
2023,2023-05-15,172,0.29852325581395345
2023,2023-05-15,173,0.30190173410404625
2023,2023-05-15,174,0.30016666666666664
2023,2023-05-15,175,0.2984514285714286
2023,2023-05-15,176,0.2967556818181818
2023,2023-05-16,177,0.29901129943502824
2023,2023-05-16,178,0.2973314606741573
2023,2023-05-16,179,0.30060335195530724
2023,2023-05-16,180,0.29893333333333333
2023,2023-05-16,181,0.2972817679558011
2023,2023-05-17,182,0.2956483516483516
2023,2023-05-17,183,0.2940327868852459
2023,2023-05-17,184,0.30332608695652175
2023,2023-05-17,185,0.3016864864864865
2023,2023-05-17,186,0.30380645161290326
2023,2023-05-19,187,0.306903743315508
2023,2023-05-19,188,0.30527127659574466
2023,2023-05-19,189,0.3036560846560846
2023,2023-05-19,190,0.3020578947368421
2023,2023-05-20,191,0.3050994764397906
2023,2023-05-20,192,0.30351041666666667
2023,2023-05-20,193,0.3019378238341969
2023,2023-05-20,194,0.3003814432989691
2023,2023-05-20,195,0.3033692307692307
2023,2023-05-21,196,0.31204591836734696
2023,2023-05-22,197,0.31046192893401015
2023,2023-05-22,198,0.31901515151515153
2023,2023-05-22,199,0.32090954773869346
2023,2023-05-22,200,0.319305
2023,2023-05-23,201,0.31771641791044775
2023,2023-05-23,202,0.31614356435643565
2023,2023-05-23,203,0.3145862068965517
2023,2023-05-23,204,0.3130441176470588
2023,2023-05-24,205,0.3115170731707317
2023,2023-05-24,206,0.31000485436893205
2023,2023-05-24,207,0.31277294685990337
2023,2023-05-24,208,0.31551442307692307
2023,2023-05-24,209,0.31822966507177036
2023,2023-05-25,210,0.3167142857142857
2023,2023-05-25,211,0.3211090047393365
2023,2023-05-25,212,0.31959433962264155
2023,2023-05-25,213,0.31809389671361504
2023,2023-05-25,214,0.31660747663551403
2023,2023-05-26,215,0.31924186046511627
2023,2023-05-26,216,0.3209861111111111
2023,2023-05-26,217,0.3195069124423963
2023,2023-05-26,218,0.322091743119266
2023,2023-05-26,219,0.3237990867579909
2023,2023-05-27,220,0.32232727272727274
2023,2023-05-27,221,0.32486425339366515
2023,2023-05-27,222,0.3234009009009009
2023,2023-05-27,223,0.3219506726457399
2023,2023-05-27,224,0.32051339285714286
2023,2023-05-28,225,0.3190888888888889
2023,2023-05-28,226,0.3231814159292035
2023,2023-05-28,227,0.3217577092511013
2023,2023-05-28,228,0.3203464912280702
2023,2023-05-30,229,0.3189475982532751
2023,2023-05-30,230,0.3175608695652174
2023,2023-05-30,231,0.3161861471861472
2023,2023-05-30,232,0.314823275862069
2023,2023-05-31,233,0.31347210300429185
2023,2023-05-31,234,0.3159059829059829
2023,2023-05-31,235,0.31456170212765955
2023,2023-05-31,236,0.3169703389830508
2023,2023-05-31,237,0.315632911392405
2023,2023-06-01,238,0.3143067226890756
2023,2023-06-01,239,0.3129916317991632
2023,2023-06-01,240,0.31168749999999995
2023,2023-06-01,241,0.31039419087136927
2023,2023-06-02,242,0.3119876033057851
2023,2023-06-02,243,0.3107037037037037
2023,2023-06-02,244,0.3130491803278689
2023,2023-06-02,245,0.3153755102040816
2023,2023-06-02,246,0.31409349593495933
2023,2023-06-04,247,0.3128218623481781
2023,2023-06-04,248,0.31156048387096774
2023,2023-06-04,249,0.31030923694779117
2023,2023-06-04,250,0.31260000000000004
2023,2023-06-04,251,0.31424701195219124
2023,2023-06-05,252,0.3157619047619048
2023,2023-06-05,253,0.31451383399209487
2023,2023-06-05,254,0.31601574803149607
2023,2023-06-05,255,0.3147764705882353
2023,2023-06-06,256,0.313546875
2023,2023-06-06,257,0.3157626459143969
2023,2023-06-06,258,0.31453875968992245
2023,2023-06-08,259,0.31332432432432433
2023,2023-06-08,260,0.31211923076923076
2023,2023-06-08,261,0.31092337164750955
2023,2023-06-08,262,0.3131068702290077
2023,2023-06-09,263,0.311916349809886
2023,2023-06-09,264,0.3107348484848485
2023,2023-06-09,265,0.3095622641509434
2023,2023-06-09,266,0.3083984962406015
2023,2023-06-10,267,0.31190262172284644
2023,2023-06-10,268,0.31403358208955223
2023,2023-06-10,269,0.3128661710037175
2023,2023-06-10,270,0.31497777777777775
2023,2023-06-11,271,0.31381549815498155
2023,2023-06-11,272,0.3159080882352941
2023,2023-06-11,273,0.31730036630036634
2023,2023-06-11,274,0.3218686131386861
2023,2023-06-12,275,0.32069818181818177
2023,2023-06-12,276,0.32273550724637684
2023,2023-06-13,277,0.3247581227436823
2023,2023-06-13,278,0.32358992805755393
2023,2023-06-13,279,0.32961290322580644
2023,2023-06-13,280,0.3315892857142857
2023,2023-06-13,281,0.33040925266903914
2023,2023-06-14,282,0.33480141843971634
2023,2023-06-14,283,0.3336183745583039
2023,2023-06-14,284,0.332443661971831
2023,2023-06-14,285,0.33127719298245617
2023,2023-06-15,286,0.33712587412587414
2023,2023-06-15,287,0.33902787456445993
2023,2023-06-15,288,0.33785069444444443
2023,2023-06-15,289,0.336681660899654
2023,2023-06-15,290,0.3355206896551724
2023,2023-06-17,291,0.33436769759450174
2023,2023-06-17,292,0.33322260273972604
2023,2023-06-17,293,0.335098976109215
2023,2023-06-17,294,0.3339591836734694
2023,2023-06-17,295,0.3328271186440678
2023,2023-06-18,296,0.3317027027027027
2023,2023-06-18,297,0.3305858585858586
2023,2023-06-18,298,0.3294765100671141
2023,2023-06-18,299,0.32837458193979935
2023,2023-06-20,300,0.32728
2023,2023-06-20,301,0.32619269102990034
2023,2023-06-20,302,0.32511258278145694
2023,2023-06-20,303,0.3281452145214521
2023,2023-06-22,304,0.3270657894736842
2023,2023-06-22,305,0.3259934426229508
2023,2023-06-22,306,0.3249281045751634
2023,2023-06-22,307,0.3267459283387622
2023,2023-06-23,308,0.32568506493506494
2023,2023-06-23,309,0.32463106796116503
2023,2023-06-23,310,0.32643225806451615
2023,2023-06-23,311,0.3253826366559486
2023,2023-06-24,312,0.3243397435897436
2023,2023-06-24,313,0.32612460063897764
2023,2023-06-24,314,0.3278980891719745
2023,2023-06-24,315,0.32685714285714285
2023,2023-06-25,316,0.32582278481012655
2023,2023-06-25,317,0.32479495268138797
2023,2023-06-25,318,0.3237735849056604
2023,2023-06-25,319,0.3249404388714734
2023,2023-06-27,320,0.323925
2023,2023-06-27,321,0.32566666666666666
2023,2023-06-27,322,0.3246552795031056
2023,2023-06-27,323,0.32365015479876164
2023,2023-06-29,324,0.32265123456790124
2023,2023-06-29,325,0.32165846153846156
2023,2023-06-29,326,0.3206717791411043
2023,2023-06-29,327,0.31969113149847095
2023,2023-06-30,328,0.32140853658536583
2023,2023-06-30,329,0.3231155015197568
2023,2023-06-30,330,0.3221363636363636
2023,2023-06-30,331,0.3211631419939577
2023,2023-07-02,332,0.3201957831325301
2023,2023-07-02,333,0.3192342342342342
2023,2023-07-02,334,0.322002994011976
2023,2023-07-02,335,0.32311940298507463
2023,2023-07-04,336,0.3258601190476191
2023,2023-07-04,337,0.32489317507418397
2023,2023-07-04,338,0.32654437869822484
2023,2023-07-04,339,0.3255811209439528
2023,2023-07-05,340,0.3272205882352941
2023,2023-07-05,341,0.3299090909090909
2023,2023-07-05,342,0.3315263157894737
2023,2023-07-05,343,0.33313411078717203
2023,2023-07-05,344,0.3321656976744186
2023,2023-07-06,345,0.33120289855072466
2023,2023-07-06,346,0.33024566473988437
2023,2023-07-06,347,0.32929394812680113
2023,2023-07-06,348,0.3283477011494253
2023,2023-07-07,349,0.3299369627507163
2023,2023-07-07,350,0.3289942857142857
2023,2023-07-07,351,0.32805698005698003
2023,2023-07-07,352,0.327125
2023,2023-07-08,353,0.3261983002832861
2023,2023-07-08,354,0.3252768361581921
2023,2023-07-09,355,0.32684788732394365
2023,2023-07-09,356,0.3284101123595506
2023,2023-07-09,357,0.32952380952380955
2023,2023-07-09,358,0.32860335195530727
2023,2023-07-14,359,0.3276880222841226
2023,2023-07-14,360,0.3302333333333333
2023,2023-07-14,361,0.3293185595567867
2023,2023-07-14,362,0.32840883977900553
2023,2023-07-15,363,0.32750413223140495
2023,2023-07-15,364,0.3266043956043956
2023,2023-07-15,365,0.32812876712328765
2023,2023-07-15,366,0.3296448087431694
2023,2023-07-15,367,0.3306430517711172
2023,2023-07-15,368,0.3297445652173913
2023,2023-07-16,369,0.3288509485094851
2023,2023-07-16,370,0.33337837837837836
2023,2023-07-16,371,0.33485983827493265
2023,2023-07-16,372,0.33395967741935484
2023,2023-07-16,373,0.3330643431635389
2023,2023-07-18,374,0.3355
2023,2023-07-18,375,0.33460533333333337
2023,2023-07-18,376,0.33606382978723404
2023,2023-07-18,377,0.3351724137931035
2023,2023-07-19,378,0.3342857142857143
2023,2023-07-19,379,0.3334036939313984
2023,2023-07-19,380,0.33252631578947367
2023,2023-07-19,381,0.33397112860892386
2023,2023-07-20,382,0.33309685863874344
2023,2023-07-20,383,0.334532637075718
2023,2023-07-20,384,0.3336614583333333
2023,2023-07-21,385,0.3346025974025974
2023,2023-07-21,386,0.3337357512953368
2023,2023-07-21,387,0.33515503875968994
2023,2023-07-21,388,0.3394561855670103
2023,2023-07-21,389,0.33858354755784065
2023,2023-07-22,390,0.33771538461538464
2023,2023-07-22,391,0.3368516624040921
2023,2023-07-22,392,0.3359923469387755
2023,2023-07-23,393,0.3369083969465649
2023,2023-07-23,394,0.33781979695431474
2023,2023-07-23,395,0.3369645569620253
2023,2023-07-24,396,0.33611363636363634
2023,2023-07-24,397,0.3352670025188917
2023,2023-07-24,398,0.3344246231155779
2023,2023-07-24,399,0.33358646616541354
2023,2023-07-25,400,0.3327525
2023,2023-07-25,401,0.33192269326683294
2023,2023-07-25,402,0.33109701492537313
2023,2023-07-25,403,0.3333622828784119
2023,2023-07-26,404,0.3325371287128713
2023,2023-07-26,405,0.3338962962962963
2023,2023-07-26,406,0.3330738916256158
2023,2023-07-26,407,0.3322555282555283
2023,2023-07-28,408,0.3344901960784314
2023,2023-07-28,409,0.3358312958435208
2023,2023-07-28,410,0.3350121951219512
2023,2023-07-28,411,0.33419708029197076
2023,2023-07-29,412,0.33338592233009706
2023,2023-07-29,413,0.335590799031477
2023,2023-07-29,414,0.33691304347826084
2023,2023-07-29,415,0.33610120481927713
2023,2023-07-29,416,0.33741586538461543
2023,2023-07-31,417,0.3366067146282974
2023,2023-07-31,418,0.3358014354066986
2023,2023-07-31,419,0.335
2023,2023-07-31,420,0.334202380952381
2023,2023-07-31,421,0.3334085510688836
2023,2023-08-01,422,0.3326184834123223
2023,2023-08-01,423,0.3318321513002364
2023,2023-08-01,424,0.33104952830188683
2023,2023-08-01,425,0.33027058823529415
2023,2023-08-02,426,0.3294953051643193
2023,2023-08-02,427,0.330791569086651
2023,2023-08-02,428,0.33164485981308406
2023,2023-08-02,429,0.3329300699300699
2023,2023-08-02,430,0.33215581395348837
2023,2023-08-02,431,0.33427146171693733
2023,2023-08-03,432,0.3334976851851852
2023,2023-08-03,433,0.33272748267898383
2023,2023-08-03,434,0.33356451612903226
2023,2023-08-03,435,0.33279770114942525
2023,2023-08-04,436,0.33203440366972475
2023,2023-08-04,437,0.3341212814645309
2023,2023-08-04,438,0.3361986301369863
2023,2023-08-04,439,0.33543280182232343
2023,2023-08-05,440,0.3346704545454545
2023,2023-08-05,441,0.3359138321995465
2023,2023-08-05,442,0.3351538461538462
2023,2023-08-05,443,0.3343972911963883
2023,2023-08-06,444,0.33815765765765765
2023,2023-08-06,445,0.33739775280898876
2023,2023-08-06,446,0.33664125560538116
2023,2023-08-06,447,0.33588814317673377
2023,2023-08-08,448,0.3366919642857143
2023,2023-08-08,449,0.33594209354120264
2023,2023-08-08,450,0.3371577777777778
2023,2023-08-08,451,0.336410199556541
2023,2023-08-08,452,0.3356659292035398
2023,2023-08-08,453,0.334924944812362
2023,2023-08-08,454,0.3361321585903083
2023,2023-08-08,455,0.33692307692307694
2023,2023-08-10,456,0.3361842105263158
2023,2023-08-10,457,0.33544857768052516
2023,2023-08-10,458,0.3347161572052402
2023,2023-08-10,459,0.33556862745098043
2023,2023-08-11,460,0.3375434782608696
2023,2023-08-11,461,0.33681127982646425
2023,2023-08-11,462,0.3360822510822511
2023,2023-08-11,463,0.33968466522678187
2023,2023-08-11,464,0.33895258620689656
2023,2023-08-12,465,0.3382236559139785
2023,2023-08-12,466,0.33749785407725325
2023,2023-08-12,467,0.33677516059957174
2023,2023-08-12,468,0.33605555555555555
2023,2023-08-13,469,0.3368230277185501
2023,2023-08-13,470,0.3361063829787234
2023,2023-08-13,471,0.3353927813163482
2023,2023-08-13,472,0.3346822033898305
2023,2023-08-15,473,0.33397463002114164
2023,2023-08-15,474,0.3351329113924051
2023,2023-08-15,475,0.3358926315789474
2023,2023-08-16,476,0.3378004201680672
2023,2023-08-16,477,0.3370922431865828
2023,2023-08-16,478,0.33638702928870295
2023,2023-08-16,479,0.3356847599164927
2023,2023-08-16,480,0.3349854166666667
2023,2023-08-18,481,0.3342889812889813
2023,2023-08-18,482,0.33359543568464733
2023,2023-08-18,483,0.3329047619047619
2023,2023-08-18,484,0.33365495867768596
2023,2023-08-19,485,0.33296701030927833
2023,2023-08-19,486,0.3340987654320987
2023,2023-08-19,487,0.33341273100616015
2023,2023-08-19,488,0.33272950819672126
2023,2023-08-19,489,0.3361472392638037
2023,2023-08-19,490,0.33546122448979593
2023,2023-08-20,491,0.33477800407331976
2023,2023-08-20,492,0.3340975609756098
2023,2023-08-20,493,0.33341987829614605
2023,2023-08-20,494,0.33453238866396756
2023,2023-08-21,495,0.33526262626262626
2023,2023-08-21,496,0.3345866935483871
2023,2023-08-21,497,0.3364164989939638
2023,2023-08-21,498,0.33574096385542174
2023,2023-08-22,499,0.337561122244489
2023,2023-08-22,500,0.338652
2023,2023-08-22,501,0.3379760479041916
2023,2023-08-22,502,0.3387490039840637
2023,2023-08-23,503,0.3380755467196819
2023,2023-08-23,504,0.33915674603174606
2023,2023-08-23,505,0.3384851485148515
2023,2023-08-23,506,0.33781620553359687
2023,2023-08-23,507,0.33714990138067064
2023,2023-08-25,508,0.3364862204724409
2023,2023-08-25,509,0.33582514734774066
2023,2023-08-25,510,0.33516666666666667
2023,2023-08-25,511,0.3345107632093933
2023,2023-08-26,512,0.333857421875
2023,2023-08-26,513,0.33711306042884986
2023,2023-08-26,514,0.33645719844357974
2023,2023-08-26,515,0.33751844660194175
2023,2023-08-27,516,0.3368643410852713
2023,2023-08-27,517,0.3362127659574468
2023,2023-08-27,518,0.3372683397683398
2023,2023-08-27,519,0.3366184971098266
2023,2023-08-28,520,0.3359711538461539
2023,2023-08-28,521,0.3353262955854127
2023,2023-08-28,522,0.33468390804597703
2023,2023-08-28,523,0.33404397705544936
2023,2023-08-29,524,0.3350916030534351
2023,2023-08-29,525,0.33827047619047623
2023,2023-08-30,526,0.3393060836501901
2023,2023-08-30,527,0.338662239089184
2023,2023-08-30,528,0.3380208333333333
2023,2023-08-30,529,0.3373818525519849
2023,2023-08-30,530,0.3367452830188679
2023,2023-09-01,531,0.3361111111111111
2023,2023-09-01,532,0.3354793233082707
2023,2023-09-01,533,0.3348499061913696
2023,2023-09-01,534,0.33422284644194755
2023,2023-09-02,535,0.3335981308411215
2023,2023-09-02,536,0.3329757462686567
2023,2023-09-02,537,0.3323556797020484
2023,2023-09-02,538,0.3317379182156134
2023,2023-09-03,539,0.3311224489795918
2023,2023-09-03,540,0.3305092592592592
2023,2023-09-03,541,0.32989833641404803
2023,2023-09-03,542,0.32928966789667896
2023,2023-09-04,543,0.3303093922651934
2023,2023-09-04,544,0.3313253676470588
2023,2023-09-04,545,0.33299999999999996
2023,2023-09-04,546,0.33466849816849814
2023,2023-09-04,547,0.3340566727605119
2023,2023-09-05,548,0.3334470802919708
2023,2023-09-05,549,0.33283970856102
2023,2023-09-05,550,0.33223454545454545
2023,2023-09-06,551,0.3316315789473684
2023,2023-09-06,552,0.3326304347826087
2023,2023-09-06,553,0.3320289330922242
2023,2023-09-06,554,0.3330234657039711
2023,2023-09-06,555,0.3336774774774775
2023,2023-09-08,556,0.3343291366906475
2023,2023-09-08,557,0.33531418312387795
2023,2023-09-08,558,0.33471326164874554
2023,2023-09-08,559,0.3341144901610018
2023,2023-09-09,560,0.33351785714285714
2023,2023-09-09,561,0.3329233511586453
2023,2023-09-09,562,0.33362277580071176
2023,2023-09-09,563,0.3330301953818828
2023,2023-09-10,564,0.33243971631205677
2023,2023-09-10,565,0.33185132743362833
2023,2023-09-10,566,0.33126501766784455
2023,2023-09-10,567,0.3319082892416226
2023,2023-09-10,568,0.3313239436619718
2023,2023-09-11,569,0.3320175746924429
2023,2023-09-11,570,0.33143508771929825
2023,2023-09-11,571,0.3308546409807356
2023,2023-09-11,572,0.3302762237762238
2023,2023-09-11,573,0.3296998254799302
2023,2023-09-11,574,0.3291254355400697
2023,2023-09-11,575,0.33071652173913046
2023,2023-09-11,576,0.3301423611111111
2023,2023-09-11,577,0.3295701906412478
2023,2023-09-12,578,0.329
2023,2023-09-12,579,0.3318929188255613
2023,2023-09-12,580,0.3313206896551724
2023,2023-09-13,581,0.3322702237521515
2023,2023-09-13,582,0.33169931271477665
2023,2023-09-13,583,0.3311303602058319
2023,2023-09-13,584,0.3305633561643836
2023,2023-09-15,585,0.3299982905982906
2023,2023-09-15,586,0.33062286689419795
2023,2023-09-15,587,0.3300596252129472
2023,2023-09-15,588,0.3294982993197279
2023,2023-09-16,589,0.3304380305602716
2023,2023-09-16,590,0.3298779661016949
2023,2023-09-16,591,0.3293197969543147
2023,2023-09-16,592,0.3287635135135135
2023,2023-09-17,593,0.32820910623946037
2023,2023-09-17,594,0.32820910623946037
2023,2023-09-17,595,0.32765656565656565
2023,2023-09-17,596,0.32858991596638654
2023,2023-09-17,597,0.32952013422818793
2023,2023-09-18,598,0.3289681742043551
2023,2023-09-18,599,0.3284180602006689
2023,2023-09-18,600,0.3278697829716194
2023,2023-09-18,601,0.32732333333333336
2023,2023-09-19,602,0.3267787021630616
2023,2023-09-19,603,0.32623588039867113
2023,2023-09-19,604,0.3256948590381426
2023,2023-09-20,605,0.32630794701986754
2023,2023-09-20,606,0.32576859504132233
2023,2023-09-20,607,0.3252310231023102
2023,2023-09-20,608,0.3246952224052718
2023,2023-09-20,609,0.3262072368421053
2023,2023-09-21,610,0.32567159277504104
2023,2023-09-21,611,0.3251377049180328
2023,2023-09-21,612,0.32574468085106384
2023,2023-09-21,613,0.3252124183006536
2023,2023-09-22,614,0.32468189233278955
2023,2023-09-22,615,0.3241530944625407
2023,2023-09-22,616,0.32362601626016263
2023,2023-09-22,617,0.3245340909090909
2023,2023-09-24,618,0.32400810372771477
2023,2023-09-24,619,0.3249126213592233
2023,2023-09-24,620,0.3243877221324717
2023,2023-09-24,621,0.3238645161290322
2023,2023-09-26,622,0.3233429951690821
2023,2023-09-26,623,0.32282315112540194
2023,2023-09-26,624,0.32230497592295343
2023,2023-09-26,625,0.32320352564102567
2023,2023-09-27,626,0.3226864
2023,2023-09-27,627,0.3221709265175719
2023,2023-09-27,628,0.32165709728867625
2023,2023-09-27,629,0.3211449044585987
2023,2023-09-30,630,0.32063434022257553
2023,2023-09-30,631,0.3201253968253968
2023,2023-09-30,632,0.31961806656101427
2023,2023-09-30,633,0.3191123417721519
2023,2023-10-01,634,0.32000315955766195
2023,2023-10-01,635,0.320891167192429
2023,2023-10-01,636,0.32038582677165356
2023,2023-10-01,637,0.3218380503144654
2023,2023-10-01,638,0.32242543171114596
2023,2023-10-03,639,0.32192006269592477
2023,2023-10-03,640,0.3227981220657277
2023,2023-10-03,641,0.32229375
2023,2023-10-03,642,0.32179095163806554
2023,2023-10-04,643,0.3212897196261682
2023,2023-10-04,644,0.3207900466562986
2023,2023-10-04,645,0.32340372670807455
2023,2023-10-04,646,0.3229023255813953
2023,2023-10-07,647,0.32240247678018574
2023,2023-10-07,648,0.32326893353941266
2023,2023-10-07,649,0.3241327160493827
2023,2023-10-07,650,0.32470570107858243
2023,2023-10-09,651,0.32420615384615387
2023,2023-10-09,652,0.3237081413210446
2023,2023-10-09,653,0.3232116564417178
2023,2023-10-09,654,0.3240689127105666
2023,2023-10-11,655,0.32357339449541284
2023,2023-10-11,656,0.3241419847328244
2023,2023-10-11,657,0.3236478658536585
2023,2023-10-11,658,0.32315525114155247
2023,2023-10-12,659,0.3226641337386018
2023,2023-10-12,660,0.32217450682852805
2023,2023-10-12,661,0.3216863636363636
2023,2023-10-12,662,0.32119969742813914
2023,2023-10-16,663,0.320714501510574
2023,2023-10-16,664,0.32128054298642533
2023,2023-10-16,665,0.3207966867469879
2023,2023-10-16,666,0.3203142857142857
2023,2023-10-17,667,0.3198333333333333
2023,2023-10-17,668,0.3193538230884557
2023,2023-10-17,669,0.32019760479041914
2023,2023-10-17,670,0.3210388639760837
2023,2023-10-19,671,0.3205597014925373
2023,2023-10-19,672,0.32008196721311477
2023,2023-10-19,673,0.3196056547619048
2023,2023-10-20,674,0.31913075780089156
2023,2023-10-20,675,0.3186572700296736
2023,2023-10-20,676,0.3192162962962963
2023,2023-10-20,677,0.3187440828402367
2023,2023-10-21,678,0.3195775480059084
2023,2023-10-21,679,0.31910619469026547
2023,2023-10-21,680,0.3199366715758468
2023,2023-10-21,681,0.3194661764705882
2023,2023-10-23,682,0.3189970631424376
2023,2023-10-23,683,0.31852932551319646
2023,2023-10-23,684,0.3193557833089312
2023,2023-10-23,685,0.3188888888888889
2023,2023-10-24,686,0.3184233576642336
2023,2023-10-24,687,0.3197725947521866
2023,2023-10-24,688,0.3193071324599709
2023,2023-10-24,689,0.318843023255814
2024,2024-03-29,1,0.0
2024,2024-03-29,2,0.441
2024,2024-03-29,3,0.294
2024,2024-03-29,4,0.2205
2024,2024-03-30,5,0.3528
2024,2024-03-30,6,0.441
2024,2024-03-30,7,0.378
2024,2024-03-30,8,0.4875
2024,2024-03-31,9,0.5098888888888888
2024,2024-03-31,10,0.4589
2024,2024-04-01,11,0.41718181818181815
2024,2024-04-01,12,0.3824166666666666
2024,2024-04-01,13,0.40599999999999997
2024,2024-04-01,14,0.37699999999999995
2024,2024-04-02,15,0.35186666666666666
2024,2024-04-02,16,0.329875
2024,2024-04-02,17,0.3104705882352941
2024,2024-04-02,18,0.33149999999999996
2024,2024-04-03,19,0.31405263157894736
2024,2024-04-03,20,0.29835
2024,2024-04-03,21,0.31695238095238093
2024,2024-04-03,22,0.3025454545454545
2024,2024-04-05,23,0.3193478260869565
2024,2024-04-05,24,0.30604166666666666
2024,2024-04-05,25,0.32908000000000004
2024,2024-04-05,26,0.3164230769230769
2024,2024-04-05,27,0.33022222222222225
2024,2024-04-06,28,0.31842857142857145
2024,2024-04-06,29,0.30744827586206896
2024,2024-04-06,30,0.3266
2024,2024-04-06,31,0.31606451612903225
2024,2024-04-07,32,0.3061875
2024,2024-04-08,33,0.2969090909090909
2024,2024-04-08,34,0.2881764705882353
2024,2024-04-08,35,0.27994285714285716
2024,2024-04-08,36,0.27216666666666667
2024,2024-04-08,37,0.2648108108108108
2024,2024-04-09,38,0.2578421052631579
2024,2024-04-09,39,0.25123076923076926
2024,2024-04-09,40,0.267
2024,2024-04-09,41,0.2604878048780488
2024,2024-04-10,42,0.2542857142857143
2024,2024-04-10,43,0.2483720930232558
2024,2024-04-10,44,0.2427272727272727
2024,2024-04-10,45,0.25693333333333335
2024,2024-04-11,46,0.2513478260869565
2024,2024-04-11,47,0.246
2024,2024-04-11,48,0.2835833333333333
2024,2024-04-12,49,0.2777959183673469
2024,2024-04-12,50,0.28987999999999997
2024,2024-04-12,51,0.28419607843137257
2024,2024-04-12,52,0.2787307692307692
2024,2024-04-13,53,0.27347169811320754
2024,2024-04-14,54,0.26840740740740743
2024,2024-04-14,55,0.2635272727272727
2024,2024-04-14,56,0.2745714285714286
2024,2024-04-15,57,0.28184210526315784
2024,2024-04-15,58,0.2921896551724138
2024,2024-04-15,59,0.30218644067796613
2024,2024-04-15,60,0.29715
2024,2024-04-16,61,0.30673770491803276
2024,2024-04-16,62,0.30179032258064514
2024,2024-04-16,63,0.297
2024,2024-04-17,64,0.292359375
2024,2024-04-17,65,0.28786153846153845
2024,2024-04-17,66,0.2835
2024,2024-04-17,67,0.2792686567164179
2024,2024-04-20,68,0.27516176470588233
2024,2024-04-20,69,0.27117391304347827
2024,2024-04-20,70,0.2673
2024,2024-04-20,71,0.2635352112676056
2024,2024-04-21,72,0.25987499999999997
2024,2024-04-21,73,0.25631506849315067
2024,2024-04-21,74,0.25285135135135134
2024,2024-04-21,75,0.26123999999999997
2024,2024-04-22,76,0.2578026315789474
2024,2024-04-22,77,0.25445454545454543
2024,2024-04-22,78,0.2511923076923077
2024,2024-04-22,79,0.2567341772151899
2024,2024-04-25,80,0.2734
2024,2024-04-25,81,0.2700246913580247
2024,2024-04-25,82,0.27748780487804875
2024,2024-04-25,83,0.274144578313253
2024,2024-04-26,84,0.27088095238095233
2024,2024-04-26,85,0.2676941176470588
2024,2024-04-26,86,0.2645813953488372
2024,2024-04-26,87,0.26154022988505743
2024,2024-04-27,88,0.2585681818181818
2024,2024-04-27,89,0.2556629213483146
2024,2024-04-27,90,0.25282222222222217
2024,2024-04-27,91,0.250043956043956
2024,2024-04-28,92,0.2696086956521739
2024,2024-04-28,93,0.288752688172043
2024,2024-04-28,94,0.29334042553191486
2024,2024-04-28,95,0.2902526315789474
2024,2024-04-29,96,0.28722916666666665
2024,2024-04-29,97,0.28426804123711336
2024,2024-04-29,98,0.28839795918367345
2024,2024-04-30,99,0.29244444444444445
2024,2024-04-30,100,0.28952
2024,2024-04-30,101,0.28665346534653463
2024,2024-04-30,102,0.2961372549019608
2024,2024-05-03,103,0.2932621359223301
2024,2024-05-03,104,0.29044230769230767
2024,2024-05-03,105,0.2876761904761905
2024,2024-05-03,106,0.2932830188679245
2024,2024-05-04,107,0.29878504672897194
2024,2024-05-04,108,0.30418518518518517
2024,2024-05-04,109,0.301394495412844
2024,2024-05-04,110,0.3049181818181818
2024,2024-05-04,111,0.30837837837837834
2024,2024-05-05,112,0.3117767857142857
2024,2024-05-05,113,0.32011504424778764
2024,2024-05-05,114,0.31730701754385965
2024,2024-05-05,115,0.31454782608695653
2024,2024-05-06,116,0.3118362068965517
2024,2024-05-06,117,0.3150598290598291
2024,2024-05-06,118,0.3123898305084746
2024,2024-05-06,119,0.30976470588235294
2024,2024-05-07,120,0.31453333333333333
2024,2024-05-07,121,0.31193388429752067
2024,2024-05-07,122,0.3093770491803279
2024,2024-05-07,123,0.31403252032520323
2024,2024-05-08,124,0.3170564516129032
2024,2024-05-08,125,0.31451999999999997
2024,2024-05-08,126,0.3120238095238095
2024,2024-05-08,127,0.31944094488188973
2024,2024-05-11,128,0.31694531249999996
2024,2024-05-11,129,0.3144883720930232
2024,2024-05-11,130,0.3243
2024,2024-05-11,131,0.3285572519083969
2024,2024-05-11,132,0.3260681818181818
2024,2024-05-12,133,0.3302481203007519
2024,2024-05-12,134,0.3371417910447761
2024,2024-05-12,135,0.33974814814814813
2024,2024-05-12,136,0.3423161764705882
2024,2024-05-12,137,0.34484671532846717
2024,2024-05-13,138,0.3487391304347826
2024,2024-05-13,139,0.3462302158273381
2024,2024-05-13,140,0.3437571428571428
2024,2024-05-13,141,0.3558581560283688
2024,2024-05-13,142,0.3533521126760564
